sale_id,sale_date,customer_id,product_id,quantity,unit_price,discount_pct,net_amount
501646,2025-04-18,10477,2038,3,392.48,0.0,1177.44
504537,2025-04-18,10132,2032,2,937.76,0.2,1500.42
502396,2025-04-19,10302,2041,5,3146.01,0.0,15730.05
502417,2025-04-19,10168,2051,3,957.15,0.0,2871.45
502939,2025-04-19,10085,2047,5,2201.3,0.0,11006.5
500992,2025-04-20,10470,2034,1,1653.02,0.2,1322.42
501505,2025-04-20,10316,2049,5,886.43,0.0,4432.15
503469,2025-04-20,10060,2043,5,1014.67,0.0,5073.35
504210,2025-04-20,10096,2015,1,535.35,0.05,508.58
501223,2025-04-21,10104,2016,4,2344.51,0.1,8440.24
501400,2025-04-21,10281,2002,1,175.29,0.1,157.76
502890,2025-04-21,10286,2034,3,1653.02,0.05,4711.11
504175,2025-04-21,10490,2051,5,957.15,0.2,3828.6
504339,2025-04-21,10165,2058,1,3587.6,0.0,3587.6
504440,2025-04-21,10324,2004,4,3195.85,0.1,11505.06
504724,2025-04-21,10273,2001,1,2873.46,0.1,2586.11
500342,2025-04-22,10398,2026,4,293.54,0.2,939.33
500891,2025-04-22,10170,2037,2,633.21,0.0,1266.42
501479,2025-04-22,10480,2041,4,3146.01,0.0,12584.04
502100,2025-04-22,10327,2025,5,1010.25,0.05,4798.69
503711,2025-04-22,10065,2023,4,1843.08,0.0,7372.32
504383,2025-04-22,10264,2034,3,1653.02,0.05,4711.11
504415,2025-04-22,10470,2029,2,1516.17,0.0,3032.34
500275,2025-04-23,10042,2005,2,1163.47,0.05,2210.59
502176,2025-04-23,10254,2035,4,506.04,0.0,2024.16
502650,2025-04-23,10139,2003,3,3232.31,0.2,7757.54
502845,2025-04-23,10262,2041,1,3146.01,0.15,2674.11
503039,2025-04-23,10468,2013,2,379.72,0.05,721.47
503153,2025-04-23,10454,2060,3,927.82,0.05,2644.29
500822,2025-04-24,10098,2007,2,1690.84,0.1,3043.51
501625,2025-04-24,10429,2013,4,379.72,0.15,1291.05
503555,2025-04-24,10263,2002,3,175.29,0.15,446.99
504120,2025-04-24,10162,2023,2,1843.08,0.1,3317.54
504435,2025-04-24,10365,2009,4,1022.26,0.0,4089.04
504589,2025-04-24,10188,2011,1,899.65,0.05,854.67
500866,2025-04-25,10386,2047,3,2201.3,0.0,6603.9
504206,2025-04-25,10138,2028,2,463.82,0.15,788.49
500786,2025-04-26,10277,2026,4,293.54,0.0,1174.16
502583,2025-04-26,10419,2049,5,886.43,0.05,4210.54
503899,2025-04-26,10367,2039,5,592.66,0.0,2963.3
500818,2025-04-27,10149,2005,5,1163.47,0.0,5817.35
502009,2025-04-27,10464,2047,2,2201.3,0.05,4182.47
502893,2025-04-27,10358,2039,1,592.66,0.0,592.66
503383,2025-04-27,10446,2030,5,276.46,0.1,1244.07
504146,2025-04-27,10136,2046,4,425.19,0.15,1445.65
504504,2025-04-27,10279,2015,1,535.35,0.0,535.35
504700,2025-04-27,10243,2011,2,899.65,0.15,1529.4
500962,2025-04-28,10081,2032,2,937.76,0.0,1875.52
502218,2025-04-28,10100,2009,3,1022.26,0.1,2760.1
502905,2025-04-28,10417,2040,5,2622.65,0.15,11146.26
503517,2025-04-28,10458,2003,1,3232.31,0.0,3232.31
500471,2025-04-29,10462,2011,5,899.65,0.0,4498.25
500802,2025-04-29,10445,2023,5,1843.08,0.0,9215.4
501165,2025-04-29,10146,2027,3,1508.58,0.0,4525.74
501241,2025-04-29,10223,2050,3,2382.06,0.0,7146.18
503561,2025-04-29,10074,2039,4,592.66,0.1,2133.58
504233,2025-04-29,10186,2040,5,2622.65,0.0,13113.25
501610,2025-04-30,10310,2052,2,4381.84,0.0,8763.68
501637,2025-04-30,10013,2014,5,1960.94,0.0,9804.7
502908,2025-04-30,10316,2029,3,1516.17,0.0,4548.51
503080,2025-04-30,10279,2008,3,386.95,0.05,1102.81
503934,2025-04-30,10368,2035,2,506.04,0.1,910.87
500274,2025-05-01,10282,2026,3,293.54,0.2,704.5
502995,2025-05-01,10392,2037,3,633.21,0.0,1899.63
503088,2025-05-01,10206,2007,2,1690.84,0.1,3043.51
501734,2025-05-02,10223,2059,2,457.8,0.05,869.82
501879,2025-05-02,10380,2039,2,592.66,0.1,1066.79
502770,2025-05-02,10302,2056,2,961.43,0.05,1826.72
503355,2025-05-02,10479,2020,2,353.95,0.0,707.9
500410,2025-05-03,10480,2059,1,457.8,0.05,434.91
500865,2025-05-03,10305,2054,3,2674.42,0.05,7622.1
504293,2025-05-03,10466,2029,5,1516.17,0.15,6443.72
504581,2025-05-03,10408,2018,2,1912.96,0.0,3825.92
500849,2025-05-04,10211,2019,5,3291.33,0.15,13988.15
502116,2025-05-04,10161,2003,4,3232.31,0.05,12282.78
503516,2025-05-04,10043,2013,2,379.72,0.0,759.44
504723,2025-05-04,10367,2048,3,842.22,0.0,2526.66
500125,2025-05-05,10172,2002,3,175.29,0.1,473.28
500318,2025-05-05,10440,2048,1,842.22,0.05,800.11
503108,2025-05-05,10168,2025,2,1010.25,0.0,2020.5
503789,2025-05-05,10049,2051,4,957.15,0.0,3828.6
504183,2025-05-05,10157,2010,2,383.48,0.0,766.96
500484,2025-05-06,10242,2053,3,5717.05,0.05,16293.59
500922,2025-05-06,10378,2024,1,329.59,0.0,329.59
501371,2025-05-06,10361,2036,2,861.27,0.0,1722.54
503199,2025-05-06,10264,2035,3,506.04,0.0,1518.12
500329,2025-05-07,10320,2003,3,3232.31,0.1,8727.24
500358,2025-05-07,10346,2043,3,1014.67,0.05,2891.81
501029,2025-05-07,10145,2055,2,4486.03,0.1,8074.85
502124,2025-05-07,10031,2014,2,1960.94,0.0,3921.88
502970,2025-05-07,10246,2039,1,592.66,0.15,503.76
503057,2025-05-07,10177,2010,3,383.48,0.15,977.87
504762,2025-05-07,10356,2039,2,592.66,0.0,1185.32
500320,2025-05-08,10188,2017,4,1145.42,0.1,4123.51
500448,2025-05-08,10156,2032,3,937.76,0.05,2672.62
502209,2025-05-08,10155,2024,1,329.59,0.0,329.59
503490,2025-05-08,10030,2056,5,961.43,0.05,4566.79
503724,2025-05-08,10463,2033,3,501.81,0.0,1505.43
503790,2025-05-08,10435,2020,5,353.95,0.0,1769.75
504155,2025-05-08,10405,2045,4,3130.69,0.0,12522.76
500415,2025-05-09,10273,2006,1,599.64,0.0,599.64
500963,2025-05-09,10394,2039,4,592.66,0.15,2015.04
503698,2025-05-09,10302,2058,5,3587.6,0.15,15247.3
500114,2025-05-10,10104,2016,3,2344.51,0.1,6330.18
500211,2025-05-10,10402,2042,1,629.87,0.1,566.88
502625,2025-05-10,10097,2017,2,1145.42,0.1,2061.76
503866,2025-05-10,10356,2018,5,1912.96,0.1,8608.32
504168,2025-05-10,10239,2056,5,961.43,0.1,4326.43
500014,2025-05-11,10200,2021,4,1215.08,0.0,4860.32
500723,2025-05-11,10139,2031,1,635.47,0.05,603.7
501761,2025-05-11,10363,2039,3,592.66,0.0,1777.98
502045,2025-05-11,10131,2046,5,425.19,0.2,1700.76
502151,2025-05-11,10150,2013,4,379.72,0.1,1366.99
502728,2025-05-11,10125,2024,5,329.59,0.0,1647.95
503228,2025-05-11,10495,2041,3,3146.01,0.15,8022.33
500205,2025-05-12,10220,2017,4,1145.42,0.05,4352.6
500855,2025-05-12,10281,2004,1,3195.85,0.15,2716.47
501968,2025-05-12,10213,2005,4,1163.47,0.15,3955.8
503769,2025-05-12,10160,2056,3,961.43,0.15,2451.65
500067,2025-05-13,10079,2035,4,506.04,0.1,1821.74
500492,2025-05-13,10196,2034,1,1653.02,0.1,1487.72
501407,2025-05-13,10340,2014,1,1960.94,0.1,1764.85
502763,2025-05-13,10308,2044,1,1264.17,0.0,1264.17
504117,2025-05-13,10122,2004,3,3195.85,0.15,8149.42
504138,2025-05-13,10440,2059,2,457.8,0.15,778.26
504375,2025-05-13,10165,2029,2,1516.17,0.0,3032.34
500839,2025-05-14,10490,2031,1,635.47,0.0,635.47
503817,2025-05-14,10373,2035,3,506.04,0.05,1442.21
500270,2025-05-15,10020,2026,4,293.54,0.0,1174.16
502377,2025-05-15,10031,2013,3,379.72,0.0,1139.16
503534,2025-05-15,10163,2050,5,2382.06,0.15,10123.75
503773,2025-05-15,10457,2037,1,633.21,0.1,569.89
501585,2025-05-16,10066,2002,4,175.29,0.0,701.16
501735,2025-05-16,10480,2013,2,379.72,0.0,759.44
501762,2025-05-16,10473,2060,1,927.82,0.0,927.82
502254,2025-05-16,10261,2025,1,1010.25,0.05,959.74
502746,2025-05-16,10322,2034,2,1653.02,0.1,2975.44
502847,2025-05-16,10353,2053,3,5717.05,0.0,17151.15
503330,2025-05-16,10105,2018,1,1912.96,0.05,1817.31
503331,2025-05-16,10186,2023,1,1843.08,0.2,1474.46
504286,2025-05-16,10354,2044,1,1264.17,0.1,1137.75
504757,2025-05-16,10256,2015,3,535.35,0.0,1606.05
500527,2025-05-17,10467,2020,5,353.95,0.1,1592.78
500697,2025-05-17,10402,2037,1,633.21,0.2,506.57
500754,2025-05-17,10466,2018,5,1912.96,0.05,9086.56
500164,2025-05-18,10201,2020,1,353.95,0.05,336.25
501643,2025-05-18,10018,2041,1,3146.01,0.0,3146.01
503714,2025-05-18,10309,2018,3,1912.96,0.0,5738.88
504107,2025-05-18,10184,2046,2,425.19,0.1,765.34
504718,2025-05-18,10078,2014,1,1960.94,0.0,1960.94
500207,2025-05-19,10401,2026,3,293.54,0.0,880.62
501064,2025-05-19,10192,2022,5,764.51,0.1,3440.3
503856,2025-05-19,10324,2036,5,861.27,0.2,3445.08
504095,2025-05-19,10233,2060,1,927.82,0.05,881.43
504601,2025-05-19,10142,2055,1,4486.03,0.0,4486.03
500048,2025-05-20,10356,2042,1,629.87,0.0,629.87
500547,2025-05-20,10313,2046,3,425.19,0.2,1020.46
500694,2025-05-20,10179,2040,2,2622.65,0.2,4196.24
502278,2025-05-20,10249,2033,3,501.81,0.05,1430.16
502627,2025-05-20,10484,2030,1,276.46,0.0,276.46
503233,2025-05-20,10264,2017,1,1145.42,0.15,973.61
503253,2025-05-20,10320,2003,3,3232.31,0.0,9696.93
504283,2025-05-20,10487,2019,1,3291.33,0.1,2962.2
501355,2025-05-21,10363,2031,1,635.47,0.2,508.38
501884,2025-05-21,10017,2057,1,1532.24,0.0,1532.24
502514,2025-05-21,10294,2022,1,764.51,0.05,726.28
503265,2025-05-21,10104,2059,4,457.8,0.0,1831.2
500144,2025-05-22,10054,2031,2,635.47,0.1,1143.85
500188,2025-05-22,10293,2050,1,2382.06,0.0,2382.06
500349,2025-05-22,10366,2027,4,1508.58,0.0,6034.32
500409,2025-05-22,10240,2018,4,1912.96,0.05,7269.25
501838,2025-05-22,10062,2020,2,353.95,0.1,637.11
502747,2025-05-22,10380,2047,4,2201.3,0.15,7484.42
504943,2025-05-22,10472,2018,4,1912.96,0.1,6886.66
500873,2025-05-23,10339,2053,2,5717.05,0.1,10290.69
501033,2025-05-23,10399,2056,4,961.43,0.15,3268.86
503029,2025-05-23,10249,2008,2,386.95,0.05,735.2
503590,2025-05-23,10253,2041,4,3146.01,0.0,12584.04
503904,2025-05-23,10451,2011,5,899.65,0.1,4048.42
504977,2025-05-23,10485,2059,2,457.8,0.2,732.48
500082,2025-05-24,10001,2039,3,592.66,0.0,1777.98
500143,2025-05-24,10377,2045,1,3130.69,0.1,2817.62
500390,2025-05-24,10488,2060,2,927.82,0.0,1855.64
501353,2025-05-24,10404,2052,4,4381.84,0.1,15774.62
503776,2025-05-24,10091,2010,3,383.48,0.15,977.87
504409,2025-05-24,10259,2022,3,764.51,0.15,1949.5
504639,2025-05-24,10209,2022,2,764.51,0.1,1376.12
504670,2025-05-25,10460,2008,2,386.95,0.1,696.51
500037,2025-05-26,10474,2030,5,276.46,0.0,1382.3
501687,2025-05-26,10227,2056,5,961.43,0.1,4326.43
501772,2025-05-26,10466,2040,5,2622.65,0.15,11146.26
502318,2025-05-26,10284,2008,1,386.95,0.1,348.26
502511,2025-05-26,10096,2039,3,592.66,0.0,1777.98
503659,2025-05-26,10380,2010,1,383.48,0.1,345.13
502820,2025-05-27,10202,2018,3,1912.96,0.0,5738.88
503379,2025-05-27,10113,2002,4,175.29,0.0,701.16
504837,2025-05-27,10156,2002,4,175.29,0.0,701.16
500795,2025-05-28,10035,2027,5,1508.58,0.0,7542.9
500840,2025-05-28,10133,2055,2,4486.03,0.0,8972.06
501280,2025-05-28,10310,2024,5,329.59,0.0,1647.95
504658,2025-05-28,10341,2047,5,2201.3,0.15,9355.52
502058,2025-05-29,10079,2011,1,899.65,0.0,899.65
502872,2025-05-29,10248,2056,5,961.43,0.15,4086.08
503225,2025-05-29,10230,2033,5,501.81,0.0,2509.05
503959,2025-05-29,10233,2047,2,2201.3,0.05,4182.47
504864,2025-05-29,10164,2023,4,1843.08,0.0,7372.32
501691,2025-05-30,10162,2002,2,175.29,0.0,350.58
501856,2025-05-30,10497,2014,3,1960.94,0.0,5882.82
502074,2025-05-30,10058,2021,4,1215.08,0.0,4860.32
500149,2025-05-31,10204,2038,2,392.48,0.0,784.96
500967,2025-05-31,10081,2019,5,3291.33,0.05,15633.82
501210,2025-05-31,10124,2054,4,2674.42,0.15,9093.03
502094,2025-05-31,10353,2049,1,886.43,0.05,842.11
502497,2025-05-31,10423,2020,2,353.95,0.05,672.5
503592,2025-05-31,10410,2008,5,386.95,0.0,1934.75
503822,2025-05-31,10438,2026,2,293.54,0.0,587.08
504134,2025-05-31,10173,2011,1,899.65,0.0,899.65
504322,2025-05-31,10171,2023,1,1843.08,0.1,1658.77
501391,2025-06-01,10291,2013,3,379.72,0.05,1082.2
502869,2025-06-01,10044,2005,2,1163.47,0.0,2326.94
501414,2025-06-02,10064,2019,3,3291.33,0.1,8886.59
501547,2025-06-02,10358,2054,5,2674.42,0.1,12034.89
503953,2025-06-02,10024,2043,2,1014.67,0.2,1623.47
501083,2025-06-03,10228,2019,1,3291.33,0.1,2962.2
502164,2025-06-03,10494,2031,5,635.47,0.1,2859.62
502273,2025-06-03,10138,2014,5,1960.94,0.0,9804.7
503399,2025-06-03,10269,2036,3,861.27,0.0,2583.81
503988,2025-06-03,10493,2033,3,501.81,0.1,1354.89
504812,2025-06-03,10401,2049,2,886.43,0.1,1595.57
502570,2025-06-04,10111,2015,5,535.35,0.05,2542.91
504005,2025-06-04,10408,2052,5,4381.84,0.0,21909.2
504124,2025-06-04,10282,2039,5,592.66,0.0,2963.3
504590,2025-06-04,10277,2059,2,457.8,0.1,824.04
501251,2025-06-05,10280,2013,2,379.72,0.0,759.44
500059,2025-06-06,10145,2053,1,5717.05,0.1,5145.34
500727,2025-06-06,10091,2041,4,3146.01,0.05,11954.84
501042,2025-06-06,10459,2013,2,379.72,0.2,607.55
501180,2025-06-06,10414,2046,2,425.19,0.05,807.86
504148,2025-06-06,10245,2046,5,425.19,0.0,2125.95
501315,2025-06-07,10324,2058,2,3587.6,0.0,7175.2
501986,2025-06-07,10252,2003,4,3232.31,0.1,11636.32
504104,2025-06-07,10057,2054,2,2674.42,0.05,5081.4
500455,2025-06-08,10100,2028,1,463.82,0.0,463.82
500875,2025-06-08,10286,2022,1,764.51,0.0,764.51
501162,2025-06-08,10167,2058,1,3587.6,0.0,3587.6
502567,2025-06-08,10200,2035,3,506.04,0.0,1518.12
503728,2025-06-08,10224,2036,3,861.27,0.0,2583.81
500987,2025-06-09,10302,2016,3,2344.51,0.2,5626.82
501113,2025-06-09,10368,2030,1,276.46,0.0,276.46
503090,2025-06-09,10084,2029,5,1516.17,0.0,7580.85
504835,2025-06-09,10372,2004,5,3195.85,0.0,15979.25
502378,2025-06-10,10184,2027,5,1508.58,0.0,7542.9
503077,2025-06-10,10203,2021,4,1215.08,0.2,3888.26
503272,2025-06-10,10280,2024,2,329.59,0.05,626.22
503486,2025-06-10,10081,2048,5,842.22,0.0,4211.1
503826,2025-06-10,10426,2036,2,861.27,0.0,1722.54
500122,2025-06-11,10431,2013,4,379.72,0.0,1518.88
500447,2025-06-11,10145,2015,1,535.35,0.0,535.35
500907,2025-06-11,10370,2009,4,1022.26,0.0,4089.04
500978,2025-06-11,10026,2033,1,501.81,0.0,501.81
501551,2025-06-11,10117,2015,1,535.35,0.05,508.58
502040,2025-06-11,10332,2047,4,2201.3,0.05,8364.94
501749,2025-06-12,10257,2021,1,1215.08,0.05,1154.33
501911,2025-06-12,10400,2058,3,3587.6,0.0,10762.8
502128,2025-06-12,10128,2018,5,1912.96,0.0,9564.8
502766,2025-06-12,10374,2019,1,3291.33,0.0,3291.33
504247,2025-06-12,10436,2045,3,3130.69,0.1,8452.86
501011,2025-06-13,10494,2059,2,457.8,0.05,869.82
503611,2025-06-13,10373,2016,4,2344.51,0.1,8440.24
500747,2025-06-14,10431,2030,5,276.46,0.0,1382.3
500888,2025-06-14,10045,2024,3,329.59,0.15,840.45
501961,2025-06-14,10330,2018,5,1912.96,0.1,8608.32
502804,2025-06-14,10419,2035,5,506.04,0.1,2277.18
503326,2025-06-14,10220,2053,1,5717.05,0.0,5717.05
502803,2025-06-15,10144,2025,4,1010.25,0.0,4041.0
503583,2025-06-15,10100,2039,2,592.66,0.05,1126.05
500495,2025-06-16,10362,2045,2,3130.69,0.15,5322.17
500994,2025-06-16,10365,2037,3,633.21,0.05,1804.65
501877,2025-06-16,10473,2034,5,1653.02,0.0,8265.1
503892,2025-06-16,10097,2037,2,633.21,0.15,1076.46
500477,2025-06-17,10483,2024,1,329.59,0.05,313.11
504503,2025-06-17,10090,2039,2,592.66,0.0,1185.32
504711,2025-06-17,10150,2023,4,1843.08,0.1,6635.09
503319,2025-06-18,10306,2015,2,535.35,0.15,910.1
504922,2025-06-18,10139,2012,2,1148.51,0.0,2297.02
500027,2025-06-19,10477,2048,3,842.22,0.0,2526.66
500722,2025-06-19,10411,2027,5,1508.58,0.1,6788.61
501670,2025-06-19,10208,2007,2,1690.84,0.15,2874.43
501896,2025-06-19,10164,2020,3,353.95,0.1,955.66
502382,2025-06-19,10232,2027,2,1508.58,0.05,2866.3
503815,2025-06-19,10233,2005,2,1163.47,0.1,2094.25
503861,2025-06-19,10141,2037,3,633.21,0.0,1899.63
504201,2025-06-19,10318,2023,3,1843.08,0.0,5529.24
500130,2025-06-20,10179,2006,1,599.64,0.15,509.69
500504,2025-06-20,10307,2036,3,861.27,0.2,2067.05
500974,2025-06-20,10425,2002,5,175.29,0.1,788.8
502081,2025-06-20,10164,2026,2,293.54,0.0,587.08
503734,2025-06-20,10231,2059,4,457.8,0.2,1464.96
503839,2025-06-20,10080,2031,2,635.47,0.0,1270.94
504169,2025-06-20,10421,2050,5,2382.06,0.0,11910.3
504347,2025-06-20,10012,2058,4,3587.6,0.0,14350.4
501402,2025-06-21,10253,2032,1,937.76,0.0,937.76
501732,2025-06-21,10022,2017,5,1145.42,0.0,5727.1
503428,2025-06-21,10306,2028,1,463.82,0.0,463.82
504122,2025-06-21,10450,2044,1,1264.17,0.1,1137.75
500145,2025-06-22,10026,2046,3,425.19,0.15,1084.23
500829,2025-06-22,10030,2010,5,383.48,0.1,1725.66
503543,2025-06-22,10047,2003,4,3232.31,0.1,11636.32
500055,2025-06-23,10187,2015,1,535.35,0.1,481.82
500248,2025-06-23,10129,2011,1,899.65,0.2,719.72
500423,2025-06-23,10381,2051,3,957.15,0.05,2727.88
502202,2025-06-23,10211,2019,4,3291.33,0.15,11190.52
503939,2025-06-23,10149,2017,5,1145.42,0.0,5727.1
500988,2025-06-24,10065,2018,3,1912.96,0.2,4591.1
501147,2025-06-24,10419,2028,3,463.82,0.15,1182.74
501214,2025-06-24,10166,2055,3,4486.03,0.15,11439.38
501916,2025-06-24,10387,2042,2,629.87,0.05,1196.75
502543,2025-06-24,10311,2018,4,1912.96,0.0,7651.84
502829,2025-06-24,10410,2008,2,386.95,0.15,657.82
503450,2025-06-24,10190,2034,5,1653.02,0.15,7025.34
503850,2025-06-24,10321,2033,4,501.81,0.0,2007.24
504129,2025-06-24,10067,2022,1,764.51,0.2,611.61
500626,2025-06-25,10325,2005,5,1163.47,0.05,5526.48
500690,2025-06-25,10355,2048,2,842.22,0.1,1516.0
501185,2025-06-25,10019,2008,5,386.95,0.0,1934.75
502220,2025-06-25,10147,2042,1,629.87,0.0,629.87
504153,2025-06-25,10044,2014,3,1960.94,0.0,5882.82
504467,2025-06-25,10270,2034,4,1653.02,0.2,5289.66
504747,2025-06-25,10074,2047,3,2201.3,0.2,5283.12
500440,2025-06-26,10199,2012,5,1148.51,0.15,4881.17
500779,2025-06-26,10235,2053,4,5717.05,0.05,21724.79
501073,2025-06-26,10104,2005,4,1163.47,0.0,4653.88
501846,2025-06-26,10404,2060,3,927.82,0.05,2644.29
502949,2025-06-26,10034,2007,3,1690.84,0.0,5072.52
503655,2025-06-26,10268,2029,2,1516.17,0.0,3032.34
504574,2025-06-26,10310,2047,2,2201.3,0.0,4402.6
500445,2025-06-27,10087,2046,1,425.19,0.15,361.41
502166,2025-06-27,10230,2056,3,961.43,0.15,2451.65
502922,2025-06-27,10359,2038,1,392.48,0.0,392.48
504035,2025-06-27,10290,2036,4,861.27,0.0,3445.08
504781,2025-06-27,10090,2021,2,1215.08,0.0,2430.16
500214,2025-06-28,10196,2058,3,3587.6,0.0,10762.8
500941,2025-06-28,10319,2060,4,927.82,0.0,3711.28
501240,2025-06-28,10311,2042,1,629.87,0.15,535.39
502910,2025-06-28,10261,2053,1,5717.05,0.0,5717.05
503564,2025-06-28,10485,2007,2,1690.84,0.15,2874.43
500476,2025-06-29,10272,2033,2,501.81,0.15,853.08
500525,2025-06-29,10178,2050,4,2382.06,0.0,9528.24
502414,2025-06-29,10494,2007,3,1690.84,0.0,5072.52
502649,2025-06-29,10359,2057,5,1532.24,0.15,6512.02
502998,2025-06-29,10373,2031,5,635.47,0.2,2541.88
503679,2025-06-29,10218,2038,3,392.48,0.15,1000.82
503683,2025-06-29,10176,2018,3,1912.96,0.0,5738.88
500769,2025-06-30,10253,2013,3,379.72,0.0,1139.16
502419,2025-06-30,10054,2039,3,592.66,0.0,1777.98
502794,2025-06-30,10349,2030,5,276.46,0.0,1382.3
502941,2025-06-30,10034,2004,4,3195.85,0.1,11505.06
503315,2025-06-30,10248,2044,2,1264.17,0.0,2528.34
504881,2025-06-30,10254,2014,1,1960.94,0.0,1960.94
500509,2025-07-01,10431,2037,3,633.21,0.1,1709.67
500571,2025-07-01,10088,2021,3,1215.08,0.0,3645.24
502748,2025-07-01,10476,2008,2,386.95,0.0,773.9
502912,2025-07-01,10215,2031,1,635.47,0.0,635.47
503860,2025-07-01,10469,2043,4,1014.67,0.1,3652.81
502119,2025-07-02,10435,2018,2,1912.96,0.2,3060.74
502304,2025-07-02,10189,2018,5,1912.96,0.0,9564.8
502522,2025-07-02,10499,2052,5,4381.84,0.0,21909.2
502596,2025-07-02,10097,2013,2,379.72,0.0,759.44
503011,2025-07-02,10392,2008,4,386.95,0.0,1547.8
503308,2025-07-02,10414,2010,4,383.48,0.0,1533.92
503770,2025-07-02,10187,2056,5,961.43,0.05,4566.79
504244,2025-07-02,10160,2037,2,633.21,0.0,1266.42
500788,2025-07-03,10419,2011,4,899.65,0.1,3238.74
501484,2025-07-03,10151,2011,4,899.65,0.05,3418.67
502225,2025-07-03,10294,2046,1,425.19,0.0,425.19
502892,2025-07-03,10212,2003,1,3232.31,0.2,2585.85
503167,2025-07-03,10294,2053,4,5717.05,0.1,20581.38
500413,2025-07-04,10102,2035,3,506.04,0.0,1518.12
500421,2025-07-04,10156,2031,3,635.47,0.0,1906.41
503376,2025-07-04,10279,2048,1,842.22,0.05,800.11
504454,2025-07-04,10258,2039,1,592.66,0.05,563.03
504564,2025-07-04,10395,2010,4,383.48,0.0,1533.92
500930,2025-07-05,10093,2029,4,1516.17,0.0,6064.68
502884,2025-07-05,10480,2019,4,3291.33,0.0,13165.32
503453,2025-07-05,10150,2031,2,635.47,0.0,1270.94
503676,2025-07-05,10046,2012,4,1148.51,0.05,4364.34
503721,2025-07-05,10449,2006,3,599.64,0.1,1619.03
504546,2025-07-05,10001,2028,1,463.82,0.0,463.82
500352,2025-07-06,10012,2014,3,1960.94,0.15,5000.4
500412,2025-07-06,10021,2003,5,3232.31,0.05,15353.47
500908,2025-07-06,10346,2031,3,635.47,0.05,1811.09
502285,2025-07-06,10014,2029,3,1516.17,0.05,4321.08
504542,2025-07-06,10346,2021,5,1215.08,0.1,5467.86
504691,2025-07-06,10496,2007,1,1690.84,0.0,1690.84
500767,2025-07-07,10417,2027,3,1508.58,0.05,4299.45
501041,2025-07-07,10408,2041,5,3146.01,0.1,14157.05
502005,2025-07-07,10290,2021,2,1215.08,0.1,2187.14
502157,2025-07-07,10176,2025,5,1010.25,0.0,5051.25
502790,2025-07-07,10273,2060,1,927.82,0.1,835.04
503674,2025-07-07,10475,2011,4,899.65,0.05,3418.67
500023,2025-07-08,10459,2015,2,535.35,0.0,1070.7
500801,2025-07-08,10060,2011,2,899.65,0.2,1439.44
501006,2025-07-08,10375,2042,3,629.87,0.0,1889.61
501368,2025-07-08,10264,2059,2,457.8,0.05,869.82
501548,2025-07-08,10486,2040,4,2622.65,0.0,10490.6
503903,2025-07-08,10117,2044,5,1264.17,0.05,6004.81
503975,2025-07-08,10034,2036,3,861.27,0.0,2583.81
504057,2025-07-08,10106,2047,5,2201.3,0.0,11006.5
500671,2025-07-09,10367,2016,1,2344.51,0.1,2110.06
501346,2025-07-09,10251,2040,4,2622.65,0.0,10490.6
501558,2025-07-09,10425,2003,2,3232.31,0.0,6464.62
502889,2025-07-09,10451,2048,5,842.22,0.05,4000.54
504985,2025-07-09,10370,2034,4,1653.02,0.1,5950.87
500824,2025-07-10,10029,2046,4,425.19,0.0,1700.76
502373,2025-07-10,10382,2036,5,861.27,0.15,3660.4
502830,2025-07-10,10148,2060,4,927.82,0.0,3711.28
503320,2025-07-10,10023,2017,2,1145.42,0.05,2176.3
503793,2025-07-10,10329,2007,4,1690.84,0.0,6763.36
500195,2025-07-11,10491,2038,4,392.48,0.0,1569.92
501685,2025-07-11,10207,2058,5,3587.6,0.0,17938.0
503081,2025-07-11,10259,2030,3,276.46,0.05,787.91
503752,2025-07-11,10248,2053,3,5717.05,0.15,14578.48
500140,2025-07-13,10465,2013,2,379.72,0.15,645.52
501994,2025-07-13,10207,2007,1,1690.84,0.1,1521.76
502206,2025-07-13,10170,2055,1,4486.03,0.0,4486.03
502258,2025-07-13,10300,2027,1,1508.58,0.05,1433.15
502388,2025-07-13,10126,2036,5,861.27,0.05,4091.03
504516,2025-07-13,10162,2024,4,329.59,0.05,1252.44
500215,2025-07-14,10387,2032,2,937.76,0.0,1875.52
500642,2025-07-14,10336,2043,5,1014.67,0.0,5073.35
501282,2025-07-14,10464,2050,4,2382.06,0.05,9051.83
501593,2025-07-14,10365,2023,4,1843.08,0.05,7003.7
502369,2025-07-14,10057,2052,3,4381.84,0.0,13145.52
503298,2025-07-14,10407,2027,5,1508.58,0.05,7165.75
503813,2025-07-14,10465,2013,5,379.72,0.05,1803.67
504632,2025-07-14,10409,2023,3,1843.08,0.1,4976.32
500045,2025-07-15,10192,2026,2,293.54,0.05,557.73
500800,2025-07-15,10437,2028,5,463.82,0.1,2087.19
502383,2025-07-15,10214,2032,1,937.76,0.0,937.76
503344,2025-07-15,10216,2046,5,425.19,0.0,2125.95
503417,2025-07-15,10199,2025,2,1010.25,0.0,2020.5
504616,2025-07-15,10374,2023,1,1843.08,0.0,1843.08
502405,2025-07-16,10219,2046,4,425.19,0.0,1700.76
502634,2025-07-16,10277,2011,2,899.65,0.0,1799.3
503412,2025-07-16,10111,2047,2,2201.3,0.0,4402.6
504198,2025-07-17,10162,2044,5,1264.17,0.0,6320.85
